,URL,Name
119,https://inthesetimes.com/,in-these-times
120,https://www.inequalitymedia.org/,inequality-media
121,https://www.juancole.com,informed-comment
122,https://ips-dc.org/,institute-policy-studies
123,http://www.internationalviewpoint.org/,international-viewpoint
124,http://www.intrepidreport.com/,intrepid-report
125,https://iowastartingline.com,iowa-starting-line
126,https://itsgoingdown.org/,its-going-down
127,https://www.jacobinmag.com/,jacobin
128,https://jezebel.com/,jezebel
129,https://joebiden.com/,joebiden-com
130,https://latest.com,latest-com
131,https://www.laweekly.com/,la-weekly
132,https://leftfootforward.org/,left-foot-forward
133,http://leftoverrights.com/,left-over-rights
134,http://www.leftvoice.org,left-voice
135,https://www.leftscoop.com/,leftscoop
136,https://www.lgbtqnation.com/,lgbtq-nation
137,http://libcom.org,libcom-org
138,http://liberalamerica.org/,liberal-america
139,https://www.liberalexaminer.com/,liberal-examiner
140,https://www.liberationnews.org/,liberation-news
141,http://littlegreenfootballs.com/,little-green-footballs
142,https://mashable.com,mashable
143,https://www.mediamatters.org,media-matters
144,https://www.mediaite.com/,mediaite
145,https://meduza.io/en,meduza
146,https://www.meidastouch.com/,meidastouch
147,https://www.merryjane.com/,merry-jane
148,http://www.miaminewtimes.com/,miami-new-times-2
149,https://www.middleeastmonitor.com/,middle-east-monitor
150,http://modernliberals.com/,modern-liberals
151,http://www.molad.org/en/,molad-center-renewal-israeli-democracy
152,http://mondoweiss.net/,mondoweiss
153,https://www.moonofalabama.org/,moon-of-alabama
154,http://www.msmagazine.com/,ms-magazine
155,https://www.msnbc.com/,msnbc
156,https://www.nationofchange.org/,nation-of-change
157,https://www.naacp.org/,national-association-advancement-colored-people-naacp
158,https://www.nrdc.org/,natural-resources-defense-council
159,https://newint.org/,new-internationalist
160,https://newpol.org/,new-politics-magazine
161,https://newrepublic.com/,new-republic
162,https://www.newstatesman.com,new-statesman
163,http://amsterdamnews.com,new-york-amsterdam-news
164,http://nymag.com/,new-york-magazine
165,https://www.newyorker.com/,new-yorker
166,https://www.newscorpse.com/,news-corpse
167,https://www.newshounds.us/,newshounds
168,https://newsone.com/,newsone
169,http://www.newsweek.com/,newsweek
170,https://north99.org/,north99
171,https://nowtoronto.com/,now-magazine
172,https://www.occupy.com,occupy-com
173,http://www.onegreenplanet.org,one-green-planet
174,https://www.opednews.com/,opednews-oen
175,https://www.palmerreport.com,palmer-report
176,https://www.pastemagazine.com/,paste-magazine
177,http://www.pfaw.org,people-american-way-pfaw
178,https://people.com,people-magazine
179,https://newsmaven.io/pinacnews,pinac
180,https://www.pinknews.co.uk,pink-news
181,http://politicaldig.com/,political-dig
182,https://politicaltribune.org/,dc-tribune
183,https://www.politicususa.com,politicususa
184,https://politizoom.com,politizoom
185,https://popular.info,popular-information
186,https://popularresistance.org/,popular-resistance
187,https://www.pressprogress.ca/,press-progress
188,http://progressivearmy.com,progressive-army
189,https://www.boldprogressives.org/,progressive-change-campaign-committee
190,http://projectcensored.org/,project-censored
191,https://www.queerty.com,queerty
192,http://rabble.ca/,rabble-ca
193,https://rantt.com,rantt-media
194,http://www.rappler.com/,rappler
195,https://www.rawstory.com/,raw-story
196,http://readersupportednews.org,reader-supported-news-rsn
197,http://www.readingthepictures.org,reading-the-pictures
198,https://therealnews.com/,real-news-network
199,http://www.redpepper.org.uk/,red-pepper
200,https://www.refinery29.com/,refinery29
201,http://republicanssucks.org,republicans-suck
202,https://www.republicreport.org,republic-report
203,https://www.resilience.org,resilience-post-carbon-institute
204,http://revcom.us/,revcom-us
205,https://rewirenewsgroup.com/,rewire
206,https://www.rightwingwatch.org/,right-wing-watch
207,https://trofire.com/,ring-of-fire
208,https://www.rollingstone.com/,rolling-stone
209,https://www.salon.com,salon
210,http://www.scarymommy.com/,scary-mommy
211,https://www.seventeen.com/,seventeen
212,https://shadowproof.com,shadow-proof
213,https://shareblue.com/,shareblue
214,https://www.shondaland.com/,shondaland
215,https://slate.com,slate
216,https://readsludge.com/,sludge
217,http://www.smirkingchimp.com/,smirking-chimp
218,https://www.worldsocialism.org/spgb/,socialist-standard
219,https://socialistworker.org/,socialistworker-org
220,https://www.sourcepolitics.com,source-politics
221,https://www.sourcewatch.org/,sourcewatch
222,https://www.splcenter.org/,southern-poverty-law-center
223,https://splinternews.com,splinter
224,https://www.stpete4peace.org/,st-pete-for-peace
225,http://www.syriana-analysis.com,syriana-analysis
226,https://talkingpointsmemo.com,talking-points-memo
227,https://www.teenvogue.com,teen-vogue
228,http://www.telesurtv.net/english/,telesur
229,https://www.advocate.com,advocate
230,https://americanindependent.com/,american-independent-institute
231,https://prospect.org,the-american-prospect
232,https://www.austinchronicle.com,the-austin-chronicle
233,http://theblueroute.org/,the-blue-route
234,http://www.theburningspear.com/,the-burning-spear
235,https://www.thecanary.co/,the-canary-uk
236,https://www.climaterealityproject.org/,the-climate-reality-project
237,https://www.thecut.com/,the-cut
238,http://www.daily49er.com/,daily-49er
239,https://thedailybanter.com/,the-daily-banter
240,https://the-daily.buzz/,the-daily-buzz
241,https://www.thedailyvox.co.za/,the-daily-vox
242,http://www.democratichub.com/,the-democratic-hub
243,https://www.thedodo.com,dodo-bias-rating
244,https://dworkinreport.com,the-dworkin-report
245,https://thefloridasqueeze.com/,the-florida-squeeze
246,http://www.thefrisky.com/,the-frisky
247,https://mediabiasfactcheck.com/left/,the-fucking-news
248,https://ghionjournal.com,the-ghion-journal
249,https://www.theimproper.com,theimproper-magazine
250,https://indypendent.org,the-indypendent
251,https://mavenroundtable.io/theintellectualist/,the-intellectualist
252,https://www.thelily.com/,the-lily
253,https://www.thelondoneconomic.com,the-london-economic
254,https://www.themarysue.com,the-mary-sue
255,http://www.themilitant.com/,the-militant
256,https://www.themonthly.com.au/,the-monthly-australia
257,https://morningstaronline.co.uk/,the-morning-star
258,https://www.thenation.com/,the-nation
259,https://www.nationalmemo.com/,the-national-memo
260,https://www.thenewcivilrightsmovement.com/,the-new-civil-rights-movement
261,https://theoutline.com/,the-outline
262,https://www.palestinechronicle.com,the-palestine-chronicle
263,https://progressive.org/,the-progressive
264,https://progressivefrontier.com,the-progressive-frontier
265,http://www.samefacts.com/,reality-based-community
266,https://www.theroot.com/,the-root
267,http://thelasource.com/en/,source-newspaper-la-source
268,https://thesternfacts.com/,the-stern-facts
269,https://www.thestranger.com/,the-stranger
270,https://www.texasobserver.org,the-texas-observer
271,http://www.villagevoice.com/,the-village-voice
272,https://thewalrus.ca/,the-walrus
273,https://washingtonspectator.org/,the-washington-spectator
274,https://theweek.com/,the-week
275,https://worldcantwait.net/,world-cant-wait
276,https://thegrio.com/,thegrio
277,https://thisisthezerohour.com/,the-zero-hour
278,https://www.them.us/,them-us
279,http://theoswatch.com,theoswatch-com
280,https://this.org/,this-magazine
281,http://www.towleroad.com/,towleroad
282,https://www.treehugger.com/,treehugger
283,http://www.tribunemagazine.org/,tribune-magazine-uk
284,https://truthagainstthemachine.com,truth-against-the-machine
285,https://www.truthdig.com/,truthdig
286,https://truthout.org/,truth-out
287,https://truththeory.com,truth-theory
288,https://unicornriot.ninja/,unicorn-riot
289,https://uproxx.com/,uproxx
290,https://www.upworthy.com/,upworthy
291,https://www.vanityfair.com,vanity-fair
292,http://verifiedpolitics.com,verified-politics
293,http://www.vermontindependent.org/,vermont-independent
294,https://verrit.com,verrit
295,http://viraltitle.com,viral-title
296,http://vote.us.org/,vote
297,https://www.vox.com/,vox
298,http://wallstreetonparade.com/,wall-street-on-parade
299,https://washingtonbabylon.com/,washington-babylon
300,http://www.washingtondailywire.com,washington-daily-wire
301,https://washingtonmonthly.com,washington-monthly
302,https://washingtonpress.com/,washington-press
303,http://washingtonsources.org,washington-sources
304,https://www.washingtonian.com,washingtonian-bias-credibility-rating
305,https://wearyourvoicemag.com,wear-your-voice
306,http://www.wehuntedthemammoth.com/,we-hunted-the-mammoth
307,http://whatmattersnews.com/,what-matters-news
308,https://whitehousewatch.com,white-house-watch
309,https://whowhatwhy.org/,who-what-why
310,https://www.wonkette.com,wonkette
311,http://www.workers.org/,workers-world
312,https://www.wsws.org,world-socialist-web-site
313,https://www.yesmagazine.org,yes-magazine
314,https://tytnetwork.com/,the-young-turks
315,http://yourblackworld.net,your-black-world
316,https://zcomm.org/zmag/,z-magazine
